index,R
7963,7.8226
7964,25.07
7965,6.4078
7966,12.743
7967,6.6569
7968,8.0686
7969,42.952
7970,7.0715
7971,15.043
7972,17.005
7973,12.328
7974,39.287
7975,17.871
7976,41.536
7977,47.249
7978,36.218
7979,35.945
7980,33.545
7981,44.787
7982,35.82
7983,28.006
7984,32.662
7985,16.379
7986,23.773
7987,26.915
7988,12.757
7989,24.578
7990,30.735
7991,28.908
7992,3.1796
7993,19.538
7994,28.082
7995,13.443
7996,16.28
7997,2.4275
7998,28.014
7999,4.4655
8000,49.634
8001,26.214
8002,8.541
8003,27.776
8004,20.385
8005,41.149
8006,35.79
8007,1.884
8008,14.922
8009,42.953
8010,2.0286
8011,7.3742
8012,5.4248
8013,42.791
8014,34.426
8015,13.144
8016,42.048
8017,41.41
8018,26.805
8019,1.0315
8020,26.055
8021,41.624
8022,18.925
8023,24.012
8024,16.797
8025,17.106
8026,37.229
8027,45.011
8028,25.684
8029,29.931
8030,29.584
8031,14.861
8032,2.9923
8033,45.51
8034,36.926
8035,1.1318
8036,36.315
8037,42.858
8038,39.685
8039,25.853
8040,10.585
8041,39.395
8042,28.894
8043,30.045
8044,28.605
8045,39.847
8046,4.3816
8047,18.814
8048,47.448
8049,28.08
8050,31.998
8051,17.308
8052,4.3387
8053,33.853
8054,30.306
8055,16.038
8056,13.181
8057,6.2664
8058,46.835
8059,24.27
8060,45.317
8061,16.03
8062,3.0024
8063,36.485
8064,39.207
8065,15.805
8066,44.787
8067,28.168
8068,14.076
8069,31.324
8070,28.094
8071,32.833
8072,16.517
8073,28.173
8074,7.1343
8075,6.1058
8076,46.504
8077,24.089
8078,27.778
8079,12.82
8080,33.615
8081,42.929
8082,20.369
8083,15.097
8084,16.67
8085,5.3728
8086,19.935
8087,37.086
8088,23.939
8089,37.412
8090,41.187
8091,4.648
8092,12.17
8093,21.329
8094,12.455
8095,44.95
8096,6.5963
8097,26.514
8098,40.079
8099,29.507
8100,27.613
8101,18.155
8102,38.573
8103,44.001
8104,30.679
8105,18.118
8106,46.134
8107,3.1731
8108,30.262
8109,22.534
8110,27.375
8111,10.37
8112,18.566
8113,16.69
8114,42.574
8115,12.94
8116,45.582
8117,8.455
8118,18.784
8119,28.791
8120,34.588
8121,3.4996
8122,14.375
8123,26.399
8124,24.809
8125,4.2864
8126,8.5101
8127,7.9531
8128,33.464
8129,9.8138
8130,13.655
8131,3.4047
8132,18.55
8133,23.891
8134,2.3577
8135,18.321
8136,21.975
8137,33.609
8138,2.302
8139,15.422
8140,32.299
8141,12.05
8142,7.7668
8143,23.454
8144,11.327
8145,19.749
8146,40.119
8147,5.847
8148,20.736
8149,31.042
8150,39.374
8151,45.294
8152,11.611
8153,9.8871
8154,23.411
8155,23.099
8156,15.056
8157,29.548
8158,27.632
8159,20.567
8160,42.303
8161,8.7605
8162,20.637
8163,26.616
8164,45.789
8165,24.469
8166,8.2713
8167,16.367
8168,45.662
8169,45.185
8170,37.684
8171,22.698
8172,2.6575
8173,20.67
8174,31.912
8175,25.665
8176,27.091
8177,12.529
8178,43.179
8179,31.635
8180,33.202
8181,30.186
8182,29.959
8183,41.858
8184,40.884
8185,30.073
8186,16.42
8187,32.664
8188,19.309
8189,31.832
8190,45.445
8191,22.774
8192,33.224
8193,45.097
8194,43.772
8195,36.564
8196,45.591
8197,15.191
8198,33.234
8199,1.9066
8200,39.641
8201,39.271
8202,34.101
8203,37.206
8204,47.554
8205,38.838
8206,37.257
8207,18.901
8208,11.761
8209,9.2557
8210,41.2
8211,11.496
8212,6.2157
8213,30.782
8214,29.901
8215,37.771
8216,7.3179
8217,47.288
8218,39.717
8219,21.443
8220,17.826
8221,4.196
8222,24.434
8223,9.0611
8224,16.677
8225,33.093
8226,44.637
8227,10.884
8228,35.54
8229,33.258
8230,47.201
8231,22.274
8232,43.625
8233,8.4745
8234,10.228
8235,39.277
8236,42.038
8237,19.523
8238,26.969
8239,9.7866
8240,5.2459
8241,45.684
8242,19.54
8243,11.457
8244,40.146
8245,39.811
8246,32.392
8247,3.0862
8248,19.863
8249,29.755
8250,16.781
8251,36.904
8252,15.804
8253,8.4399
8254,39.097
8255,34.001
8256,4.9456
8257,38.09
8258,28.376
8259,44.879
8260,22.199
8261,6.6743
8262,4.6025
8263,8.4392
8264,32.148
8265,12.128
8266,31.29
8267,24.795
8268,44.306
8269,9.0488
8270,24.699
8271,18.942
8272,6.8372
8273,42.738
8274,10.88
8275,28.758
8276,7.5287
8277,23.601
8278,4.8716
8279,28.54
8280,20.184
8281,42.371
8282,33.133
8283,8.0524
8284,25.035
8285,37.1
8286,12.746
8287,42.304
8288,13.163
8289,23.211
8290,24.088
8291,2.4771
8292,9.6432
8293,40.624
8294,44.467
8295,25.128
8296,31.588
8297,4.5977
8298,2.5178
8299,45.922
8300,26.021
8301,37.981
8302,20.868
8303,21.527
8304,13.667
8305,25.405
8306,27.717
8307,1.322
8308,28.66
8309,29.013
8310,43.027
8311,24.3
8312,4.8375
8313,34.099
8314,15.963
8315,40.854
8316,1.0125
8317,1.6116
8318,9.1359
8319,41.827
8320,22.426
8321,35.625
8322,3.0432
8323,26.339
8324,31.94
8325,3.5982
8326,43.754
8327,13.177
8328,36.774
8329,27.743
8330,6.5324
8331,31.123
8332,18.61
8333,10.706
8334,20.217
8335,45.959
8336,9.3133
8337,19.199
8338,35.044
8339,39.795
8340,48.641
8341,11.564
8342,22.035
8343,27.733
8344,15.038
8345,7.888
8346,11.914
8347,38.0
8348,19.024
8349,21.971
8350,31.971
8351,30.227
8352,30.711
8353,34.096
8354,2.285
8355,5.44
8356,21.111
8357,40.513
8358,44.685
8359,36.768
8360,34.533
8361,7.297
8362,2.7375
8363,5.374
8364,12.051
8365,40.011
8366,10.105
8367,38.998
8368,14.485
8369,8.7368
8370,13.091
8371,39.15
8372,33.601
8373,31.0
8374,29.814
8375,12.774
8376,15.128
8377,29.702
8378,38.896
8379,28.473
8380,15.112
8381,3.5027
8382,22.424
8383,39.744
8384,2.7764
8385,32.313
8386,31.392
8387,23.066
8388,4.2604
8389,15.283
8390,39.333
8391,33.961
8392,45.579
8393,36.133
8394,40.103
8395,43.193
8396,17.573
8397,15.78
8398,42.206
8399,1.2577
8400,11.592
8401,19.797
8402,45.832
8403,7.9136
8404,1.7202
8405,44.891
8406,45.9
8407,23.995
8408,4.8169
8409,39.865
8410,48.849
8411,7.2415
8412,30.39
8413,26.506
8414,13.876
8415,9.1597
8416,13.417
8417,31.151
8418,37.785
8419,42.751
8420,3.6843
8421,23.583
8422,32.057
8423,1.3161
8424,12.205
8425,12.733
8426,9.4875
8427,33.202
8428,6.7101
8429,31.039
8430,39.479
8431,6.2007
8432,4.8157
8433,19.218
8434,2.425
8435,10.467
8436,41.054
8437,20.714
8438,41.879
8439,28.174
8440,23.768
8441,43.407
8442,37.986
8443,30.537
8444,34.812
8445,9.7636
8446,11.025
8447,39.338
8448,32.862
8449,18.656
8450,29.963
8451,14.178
8452,29.546
8453,16.525
8454,19.989
8455,35.304
8456,41.651
8457,18.14
8458,17.779
8459,1.8568
8460,34.456
8461,47.078
8462,40.721
8463,43.212
8464,26.886
8465,11.169
8466,4.779
8467,23.505
8468,32.241
8469,29.288
8470,7.086
8471,3.2204
8472,13.932
8473,40.142
8474,2.6083
8475,46.287
8476,5.109
8477,39.605
8478,10.066
8479,41.139
8480,7.9481
8481,14.242
8482,18.973
8483,37.097
8484,34.397
8485,36.458
8486,17.439
8487,35.352
8488,38.967
8489,10.402
8490,12.542
8491,9.3561
8492,44.001
8493,14.358
8494,4.1251
8495,4.8147
8496,18.953
8497,47.44
8498,18.805
8499,9.3928
8500,18.616
8501,6.1928
8502,7.2701
8503,30.718
8504,38.296
8505,33.058
8506,16.772
8507,22.561
8508,28.173
8509,4.3082
8510,5.8282
8511,17.191
8512,27.785
8513,24.464
8514,17.641
8515,28.881
8516,23.503
8517,24.333
8518,35.131
8519,24.266
8520,21.508
8521,41.881
8522,14.319
8523,26.202
8524,36.468
8525,30.925
8526,31.054
8527,28.696
8528,22.898
8529,23.502
8530,4.9143
8531,15.779
8532,40.37
8533,13.04
8534,40.973
8535,29.629
8536,18.191
8537,16.73
8538,4.1243
8539,35.144
8540,9.4695
8541,45.95
8542,4.9928
8543,39.223
8544,25.266
8545,3.0513
8546,37.742
8547,27.093
8548,6.2712
8549,16.614
8550,32.676
8551,41.479
8552,44.774
8553,32.933
8554,34.064
8555,29.836
8556,7.2186
8557,6.2841
8558,24.563
8559,28.415
8560,27.639
8561,43.844
8562,14.592
8563,43.428
8564,17.163
8565,40.329
8566,32.082
8567,41.778
8568,7.7997
8569,5.0345
8570,40.441
8571,34.573
8572,25.789
8573,40.86
8574,17.355
8575,42.785
8576,9.6423
8577,46.126
8578,11.427
8579,4.7364
8580,8.081
8581,6.0635
8582,15.618
8583,29.634
8584,47.937
8585,42.737
8586,33.627
8587,32.946
8588,17.784
8589,28.652
8590,31.199
8591,39.19
8592,22.304
8593,36.753
8594,4.3431
8595,45.993
8596,6.1817
8597,33.759
8598,7.1946
8599,47.483
8600,37.36
8601,41.458
8602,12.877
8603,11.584
8604,29.551
8605,14.537
8606,31.102
8607,29.206
8608,12.695
8609,30.347
8610,4.5234
8611,27.635
8612,36.163
8613,43.351
8614,23.694
8615,19.933
8616,28.759
8617,37.896
8618,18.67
8619,12.51
8620,47.95
8621,36.05
8622,19.868
8623,38.782
8624,15.643
8625,31.541
8626,12.037
8627,29.523
8628,28.625
8629,45.785
8630,12.96
8631,24.053
8632,2.4079
8633,16.445
8634,24.479
8635,48.986
8636,34.801
8637,7.1585
8638,46.868
8639,25.785
8640,7.016
8641,38.749
8642,16.24
8643,5.7712
8644,27.446
8645,47.253
8646,32.236
8647,36.401
8648,25.018
8649,44.371
8650,16.99
8651,7.1209
8652,45.028
8653,44.797
8654,45.061
8655,35.928
8656,48.107
8657,22.455
8658,9.2905
8659,28.487
8660,25.503
8661,40.918
8662,34.333
8663,22.043
8664,42.58
8665,6.8477
8666,25.086
8667,21.362
8668,42.753
8669,44.281
8670,4.9428
8671,27.067
8672,22.388
8673,3.1751
8674,32.384
8675,21.859
8676,5.4265
8677,16.312
8678,29.871
8679,36.425
8680,21.109
8681,27.979
8682,35.331
8683,4.1656
8684,25.647
8685,21.65
8686,32.394
8687,19.736
8688,46.963
8689,43.445
8690,36.648
8691,17.426
8692,20.901
8693,41.479
8694,9.4518
8695,16.137
8696,4.6197
8697,28.456
8698,10.74
8699,5.7356
8700,11.842
8701,30.982
8702,32.976
8703,19.855
8704,32.06
8705,46.291
8706,15.965
8707,19.098
8708,11.957
8709,39.755
8710,42.403
8711,7.0592
8712,39.175
8713,9.0681
8714,40.323
8715,10.512
8716,38.328
8717,8.1725
8718,37.268
8719,36.186
8720,3.9844
8721,34.924
8722,24.646
8723,46.528
8724,23.154
8725,19.595
8726,13.455
8727,7.7732
8728,11.038
8729,14.07
8730,14.749
8731,35.201
8732,4.1454
8733,31.328
8734,20.992
8735,48.795
8736,27.679
8737,15.898
8738,35.19
8739,32.794
8740,31.17
8741,40.649
8742,43.782
8743,45.231
8744,20.368
8745,13.522
8746,45.461
8747,22.176
8748,18.14
8749,36.825
8750,11.867
8751,13.013
8752,35.79
8753,28.147
8754,43.908
8755,46.198
8756,40.214
8757,6.9861
8758,10.39
8759,42.88
8760,11.952
8761,11.319
8762,22.27
8763,22.673
8764,33.743
8765,12.978
8766,2.5039
8767,32.799
8768,37.267
8769,35.201
8770,19.839
8771,20.483
8772,24.417
8773,17.81
8774,11.025
8775,35.146
8776,30.223
8777,25.576
8778,27.286
8779,37.639
8780,28.926
8781,7.5227
8782,44.968
8783,40.125
8784,34.403
8785,14.158
8786,41.256
8787,38.984
8788,11.681
8789,41.415
8790,32.889
8791,28.161
8792,30.836
8793,32.798
8794,28.388
8795,2.5316
8796,2.8841
8797,25.549
8798,16.346
8799,15.119
8800,26.344
8801,41.032
8802,20.967
8803,34.734
8804,16.227
8805,38.369
8806,31.078
8807,13.544
8808,35.758
8809,44.267
8810,2.1011
8811,26.038
8812,26.075
8813,20.221
8814,31.774
8815,47.835
8816,15.383
8817,26.359
8818,27.049
8819,11.599
8820,35.839
8821,4.348
8822,18.757
8823,45.82
8824,29.371
8825,12.945
8826,26.102
8827,39.815
8828,29.291
8829,33.767
8830,45.418
8831,19.403
8832,8.3469
8833,23.167
8834,22.826
8835,39.706
8836,18.683
8837,41.965
8838,14.004
8839,40.06
8840,40.853
8841,29.359
8842,9.5507
8843,28.731
8844,40.842
8845,24.314
8846,4.3096
8847,18.676
8848,4.3265
8849,39.216
8850,49.345
8851,6.9708
8852,39.344
8853,29.011
8854,22.559
8855,13.476
8856,21.524
8857,12.677
8858,13.28
8859,16.8
8860,45.065
8861,26.136
8862,9.7146
8863,39.345
8864,10.846
8865,20.88
8866,12.457
8867,37.399
8868,16.909
8869,36.683
8870,20.308
8871,17.313
8872,22.191
8873,19.932
8874,48.22
8875,9.9817
8876,47.396
8877,31.68
8878,16.222
8879,43.514
8880,22.471
8881,31.565
8882,31.654
8883,20.42
8884,24.508
8885,40.136
8886,20.926
8887,5.9015
8888,20.676
8889,13.536
8890,9.6526
8891,42.739
8892,29.818
8893,27.803
8894,26.211
8895,37.49
8896,1.6603
8897,26.721
8898,7.0755
8899,34.254
8900,9.2937
8901,31.761
8902,21.919
8903,15.151
8904,37.888
8905,12.527
8906,38.092
8907,30.161
8908,38.645
8909,35.281
8910,26.343
8911,41.344
8912,41.8
8913,35.161
8914,9.6833
8915,27.736
8916,6.0722
8917,33.1
8918,10.206
8919,29.896
8920,11.513
8921,42.719
8922,24.917
8923,45.84
8924,25.979
8925,17.781
8926,6.2076
8927,41.278
8928,5.2158
8929,11.208
8930,38.075
8931,23.457
8932,46.931
8933,7.6687
8934,17.646
8935,7.1037
8936,7.4731
8937,39.769
8938,44.356
8939,32.898
8940,31.634
8941,37.041
8942,29.587
8943,10.136
8944,42.296
8945,22.383
8946,20.502
8947,46.002
8948,15.702
8949,11.12
8950,26.817
8951,45.435
8952,41.749
8953,7.8294
8954,39.253
8955,43.653
8956,42.092
8957,33.471
8958,27.649
8959,19.35
8960,37.565
8961,35.392
8962,33.175
8963,11.36
8964,43.95
8965,31.058
8966,34.724
8967,4.5559
8968,29.415
8969,37.382
8970,5.9963
8971,33.451
8972,10.638
8973,12.491
8974,26.248
8975,17.646
8976,11.777
8977,12.375
8978,30.392
8979,25.374
8980,44.081
8981,31.139
8982,42.407
8983,4.2732
8984,28.99
8985,2.1473
8986,38.806
8987,25.499
8988,25.235
8989,3.0632
8990,13.915
8991,14.33
8992,10.822
8993,13.697
8994,13.84
8995,5.0577
8996,19.606
8997,34.125
8998,18.007
8999,22.043
9000,44.336
9001,4.1679
9002,14.596
9003,48.647
9004,30.521
9005,10.664
9006,24.734
9007,9.9422
9008,37.899
9009,46.679
9010,8.3091
9011,14.351
9012,5.0025
9013,4.3106
9014,35.348
9015,22.198
9016,33.311
9017,30.989
9018,13.277
9019,7.2629
9020,32.818
9021,40.69
9022,15.541
9023,43.37
9024,33.733
9025,21.967
9026,40.587
9027,45.147
9028,19.411
9029,13.363
9030,27.443
9031,44.16
9032,7.4227
9033,33.912
9034,22.714
9035,21.966
9036,29.333
9037,25.698
9038,43.887
9039,24.779
9040,29.047
9041,31.038
9042,36.984
9043,39.354
9044,3.3326
9045,34.619
9046,3.9928
9047,19.752
9048,18.627
9049,34.91
9050,25.246
9051,22.6
9052,44.373
9053,23.625
9054,45.603
9055,20.485
9056,16.697
9057,27.384
9058,43.698
9059,43.723
9060,41.873
9061,40.64
9062,42.952
9063,25.288
9064,35.446
9065,36.314
9066,22.2
9067,30.076
9068,1.5034
9069,47.472
9070,4.6512
9071,11.738
9072,28.867
9073,16.922
9074,11.517
9075,5.3669
9076,47.631
9077,36.699
9078,29.832
9079,8.7424
9080,10.426
9081,10.798
9082,29.222
9083,5.4571
9084,20.127
9085,26.296
9086,45.174
9087,39.041
9088,27.869
9089,3.1903
9090,6.9707
9091,44.071
9092,2.7098
9093,47.853
9094,14.316
9095,6.5541
9096,13.279
9097,11.637
9098,30.375
9099,26.429
9100,31.024
9101,14.592
9102,13.072
9103,9.6185
9104,45.741
9105,21.958
9106,13.328
9107,12.322
9108,27.542
9109,14.123
9110,26.548
9111,10.461
9112,38.191
9113,44.922
9114,18.69
9115,12.879
9116,45.06
9117,7.1812
9118,17.26
9119,23.051
9120,39.682
9121,41.188
9122,28.029
9123,3.5648
9124,45.863
9125,35.059
9126,15.156
9127,48.15
9128,41.508
9129,20.883
9130,37.438
9131,43.218
9132,22.34
9133,34.854
9134,46.808
9135,4.6284
9136,48.854
9137,49.169
9138,33.912
9139,14.485
9140,23.732
9141,8.2933
9142,7.65
9143,22.799
9144,40.186
9145,38.398
9146,35.56
9147,10.919
9148,15.886
9149,36.478
9150,8.8079
9151,36.912
9152,33.955
9153,32.118
9154,48.837
9155,8.346
9156,31.582
9157,5.8327
9158,8.8228
9159,44.262
9160,10.006
9161,12.104
9162,29.281
9163,38.053
9164,29.346
9165,10.636
9166,23.704
9167,33.477
9168,15.671
9169,19.146
9170,31.585
9171,1.0274
9172,6.545
9173,13.122
9174,47.596
9175,30.664
9176,30.054
9177,2.3569
9178,3.7537
9179,13.403
9180,17.807
9181,8.791
9182,44.272
9183,20.414
9184,35.25
9185,25.606
9186,38.24
9187,27.342
9188,26.152
9189,10.213
9190,24.518
9191,33.364
9192,43.447
9193,12.165
9194,12.828
9195,41.086
9196,26.81
9197,13.746
9198,19.917
9199,13.389
9200,17.713
9201,6.6972
9202,45.708
9203,39.403
9204,37.194
9205,11.725
9206,28.19
9207,28.221
9208,10.118
9209,27.076
9210,18.489
9211,42.177
9212,14.994
9213,26.618
9214,33.102
9215,10.331
9216,42.235
9217,22.361
9218,45.134
9219,40.119
9220,44.729
9221,39.135
9222,43.357
9223,4.2649
9224,9.7717
9225,11.872
9226,3.8641
9227,24.19
9228,25.235
9229,44.493
9230,32.218
9231,19.76
9232,33.801
9233,5.7476
9234,9.7463
9235,2.1452
9236,27.869
9237,28.208
9238,9.4688
9239,14.435
9240,6.0227
9241,21.268
9242,4.4871
9243,38.905
9244,36.625
9245,35.208
9246,38.285
9247,7.2415
9248,39.126
9249,33.011
9250,10.911
9251,2.6592
9252,30.634
9253,27.037
9254,13.645
9255,32.998
9256,30.156
9257,39.965
9258,16.437
9259,26.431
9260,13.948
9261,38.508
9262,36.798
9263,35.676
9264,12.782
9265,33.752
9266,13.101
9267,47.325
9268,30.441
9269,41.399
9270,32.76
9271,6.248
9272,32.409
9273,4.9364
9274,23.728
9275,34.201
9276,26.667
9277,21.424
9278,26.871
9279,21.369
9280,47.328
9281,30.019
9282,29.938
9283,18.207
9284,39.491
9285,22.966
9286,15.737
9287,34.482
9288,43.663
9289,37.709
9290,30.851
9291,12.438
9292,36.738
9293,8.5085
9294,23.957
9295,45.704
9296,8.6784
9297,9.0691
9298,40.85
9299,40.502
9300,39.521
9301,3.9642
9302,12.266
9303,10.707
9304,29.608
9305,39.737
9306,34.14
9307,6.5193
9308,27.318
9309,30.029
9310,17.337
9311,8.5811
9312,3.9862
9313,43.301
9314,10.396
9315,33.667
9316,27.35
9317,42.655
9318,13.748
9319,34.432
9320,1.9298
9321,32.067
9322,47.564
9323,22.074
9324,9.5123
9325,16.119
9326,17.83
9327,35.839
9328,20.1
9329,6.8053
9330,36.567
9331,19.835
9332,12.88
9333,40.992
9334,42.425
9335,32.104
9336,31.313
9337,7.755
9338,3.0659
9339,29.511
9340,44.477
9341,24.994
9342,20.115
9343,34.909
9344,30.266
9345,11.701
9346,46.102
9347,25.337
9348,22.961
9349,46.516
9350,20.68
9351,16.057
9352,32.328
9353,20.005
9354,27.918
9355,7.104
9356,17.78
9357,42.942
9358,23.3
9359,4.1214
9360,20.707
9361,27.421
9362,5.2236
9363,43.555
9364,8.8883
9365,16.438
9366,3.8882
9367,10.328
9368,35.812
9369,33.295
9370,25.146
9371,3.1347
9372,10.494
9373,28.772
9374,24.446
9375,37.774
9376,36.341
9377,43.638
9378,3.4625
9379,15.215
9380,27.789
9381,32.304
9382,23.165
9383,48.64
9384,2.2593
9385,43.382
9386,10.12
9387,20.472
9388,7.3275
9389,25.668
9390,7.8542
9391,14.397
9392,42.726
9393,18.051
9394,36.284
9395,46.802
9396,32.613
9397,37.307
9398,25.974
9399,41.471
9400,43.037
9401,26.101
9402,11.253
9403,11.629
9404,11.547
9405,38.164
9406,10.846
9407,36.34
9408,44.524
9409,16.664
9410,38.27
9411,31.624
9412,46.429
9413,40.635
9414,13.833
9415,18.552
9416,33.141
9417,9.2615
9418,23.506
9419,9.1998
9420,38.637
9421,22.513
9422,48.234
9423,26.918
9424,18.566
9425,45.317
9426,23.824
9427,37.961
9428,6.7942
9429,35.745
9430,45.18
9431,7.6841
9432,14.395
9433,25.501
9434,30.744
9435,37.168
9436,9.1001
9437,17.159
9438,11.865
9439,11.141
9440,15.87
9441,45.516
9442,8.3254
9443,6.1183
9444,11.638
9445,26.116
9446,4.6186
9447,48.013
9448,16.665
9449,42.751
9450,39.464
9451,26.234
9452,34.669
9453,37.313
9454,27.908
9455,29.52
9456,4.0647
9457,7.7392
9458,21.066
9459,25.796
9460,41.47
9461,33.004
9462,31.56
9463,24.079
9464,7.5818
9465,7.7784
9466,12.822
9467,10.8
9468,18.991
9469,23.53
9470,28.857
9471,21.688
9472,4.1378
9473,11.79
9474,20.747
9475,7.6221
9476,26.273
9477,48.877
9478,26.681
9479,17.342
9480,35.301
9481,28.812
9482,19.145
9483,5.1795
9484,45.203
9485,37.576
9486,26.771
9487,25.589
9488,28.614
9489,26.656
9490,33.904
9491,30.176
9492,27.389
9493,30.438
9494,21.041
9495,3.4699
9496,12.6
9497,42.528
9498,3.3168
9499,11.136
9500,20.161
9501,29.75
9502,40.47
9503,10.543
9504,8.8409
9505,46.479
9506,28.781
9507,11.096
9508,33.718
9509,5.2639
9510,10.163
9511,32.56
9512,43.004
9513,26.213
9514,29.723
9515,33.839
9516,33.762
9517,18.682
9518,39.62
9519,45.384
9520,44.253
9521,10.295
9522,37.749
9523,10.742
9524,44.642
9525,10.385
9526,39.426
9527,46.522
9528,6.5762
9529,9.7175
9530,28.977
9531,7.5756
9532,29.809
9533,29.511
9534,30.81
9535,4.1525
9536,15.957
9537,10.887
9538,4.4974
9539,37.639
9540,40.409
9541,41.621
9542,30.806
9543,21.094
9544,24.779
9545,21.917
9546,25.976
9547,41.729
9548,18.065
9549,28.59
9550,34.091
9551,42.4
9552,6.6047
9553,4.3238
9554,3.7897
9555,31.842
9556,39.953
9557,9.5827
9558,22.296
9559,30.074
9560,9.3015
9561,29.253
9562,46.247
9563,25.584
9564,8.6971
9565,29.764
9566,15.076
9567,26.718
9568,24.136
9569,19.518
9570,29.085
9571,16.018
9572,45.607
9573,36.481
9574,18.956
9575,7.0661
9576,24.238
9577,6.3498
9578,3.7485
9579,12.083
9580,6.0772
9581,47.325
9582,45.89
9583,38.158
9584,22.676
9585,46.701
9586,38.413
9587,31.453
9588,25.932
9589,36.493
9590,8.483
9591,43.94
9592,9.5607
9593,40.69
9594,5.9884
9595,22.959
9596,34.698
9597,7.0248
9598,5.8556
9599,27.048
9600,44.729
9601,14.598
9602,5.6759
9603,18.966
9604,10.278
9605,6.8638
9606,3.5227
9607,30.418
9608,1.7764
9609,8.3661
9610,7.7003
9611,17.184
9612,17.691
9613,33.561
9614,16.462
9615,3.8059
9616,28.233
9617,26.41
9618,40.714
9619,18.778
9620,12.638
9621,29.962
9622,32.392
9623,34.061
9624,30.287
9625,24.816
9626,37.649
9627,40.793
9628,15.483
9629,37.259
9630,44.649
9631,21.764
9632,42.197
9633,21.452
9634,14.47
9635,28.077
9636,17.293
9637,14.513
9638,39.594
9639,18.988
9640,16.784
9641,17.068
9642,12.467
9643,6.3704
9644,23.663
9645,40.557
9646,4.9213
9647,20.53
9648,39.64
9649,47.929
9650,1.9709
9651,21.383
9652,45.253
9653,15.834
9654,11.798
9655,24.787
9656,35.72
9657,45.632
9658,38.968
9659,14.801
9660,19.759
9661,42.021
9662,11.985
9663,25.572
9664,42.033
9665,44.546
9666,14.102
9667,19.754
9668,40.565
9669,12.58
9670,46.416
9671,35.409
9672,40.131
9673,4.1607
9674,26.292
9675,6.7451
9676,27.108
9677,44.801
9678,22.998
9679,39.272
9680,27.225
9681,41.965
9682,34.565
9683,38.752
9684,1.6926
9685,25.547
9686,24.419
9687,11.657
9688,4.5965
9689,37.071
9690,18.143
9691,42.63
9692,43.543
9693,18.263
9694,16.482
9695,39.741
9696,19.93
9697,29.957
9698,14.044
9699,17.042
9700,20.034
9701,39.293
9702,46.011
9703,38.419
9704,14.222
9705,6.8003
9706,28.057
9707,34.485
9708,1.9167
9709,10.026
9710,20.145
9711,11.568
9712,16.589
9713,21.739
9714,45.461
9715,30.053
9716,10.215
9717,9.8541
9718,12.485
9719,37.101
9720,17.397
9721,9.3954
9722,33.598
9723,39.714
9724,27.83
9725,38.513
9726,27.726
9727,30.433
9728,19.196
9729,15.452
9730,44.287
9731,15.962
9732,47.447
9733,33.392
9734,4.0728
9735,29.23
9736,29.6
9737,34.32
9738,37.983
9739,28.226
9740,30.509
9741,29.838
9742,17.277
9743,25.611
9744,12.782
9745,49.73
9746,35.717
9747,28.458
9748,12.084
9749,43.139
9750,46.502
9751,20.868
9752,2.6377
9753,39.252
9754,3.4433
9755,47.164
9756,36.676
9757,13.222
9758,30.694
9759,10.714
9760,9.9772
9761,13.665
9762,16.188
9763,33.24
9764,3.6219
9765,27.623
9766,15.935
9767,21.991
9768,37.99
9769,21.102
9770,41.061
9771,35.176
9772,33.205
9773,18.296
9774,34.136
9775,28.846
9776,39.802
9777,24.91
9778,15.809
9779,30.477
9780,8.0219
9781,27.618
9782,35.473
9783,43.661
9784,11.303
9785,23.38
9786,5.2869
9787,9.0361
9788,46.352
9789,40.076
9790,30.388
9791,13.353
9792,12.173
9793,35.237
9794,44.57
9795,14.454
9796,17.796
9797,26.904
9798,42.384
9799,28.118
9800,26.699
9801,34.177
9802,43.564
9803,32.671
9804,23.233
9805,6.3419
9806,41.737
9807,28.817
9808,11.179
9809,12.719
9810,43.691
9811,47.361
9812,18.417
9813,37.648
9814,30.35
9815,35.967
9816,45.642
9817,36.382
9818,13.77
9819,24.001
9820,33.097
9821,9.2453
9822,13.483
9823,38.606
9824,34.408
9825,17.352
9826,15.338
9827,7.8574
9828,15.174
9829,47.466
9830,19.705
9831,13.51
9832,32.428
9833,12.024
9834,42.334
9835,10.043
9836,30.501
9837,21.793
9838,23.917
9839,10.984
9840,37.901
9841,44.805
9842,26.875
9843,32.529
9844,34.399
9845,44.694
9846,8.2413
9847,14.757
9848,12.477
9849,8.7409
9850,20.527
9851,25.026
9852,22.284
9853,20.837
9854,21.719
9855,42.94
9856,5.8082
9857,16.894
9858,11.55
9859,3.4331
9860,3.9951
9861,24.426
9862,43.293
9863,18.214
9864,40.823
9865,43.621
9866,7.54
9867,46.533
9868,19.991
9869,21.381
9870,33.29
9871,16.765
9872,12.748
9873,27.835
9874,25.147
9875,15.611
9876,6.7328
9877,21.786
9878,29.205
9879,5.6886
9880,34.592
9881,17.635
9882,31.516
9883,38.352
9884,34.819
9885,37.414
9886,26.963
9887,15.558
9888,22.819
9889,13.836
9890,26.849
9891,43.429
9892,28.0
9893,26.081
9894,19.243
9895,12.948
9896,42.48
9897,20.951
9898,38.227
9899,14.445
9900,13.712
9901,38.728
9902,2.5711
9903,37.55
9904,41.899
9905,35.462
9906,42.017
9907,7.086
9908,27.078
9909,22.679
9910,21.537
9911,21.606
9912,29.367
9913,14.458
9914,2.6028
9915,40.302
9916,45.874
9917,42.327
9918,24.762
