index,R,left_image_path,right_image_path
345,36.639,00000-00999/00345L_(36.639).png,00000-00999/00345R_(36.639).png
346,13.236,00000-00999/00346L_(13.236).png,00000-00999/00346R_(13.236).png
347,31.797,00000-00999/00347L_(31.797).png,00000-00999/00347R_(31.797).png
348,4.4404,00000-00999/00348L_(4.4404).png,00000-00999/00348R_(4.4404).png
349,24.499,00000-00999/00349L_(24.499).png,00000-00999/00349R_(24.499).png
350,3.5034,00000-00999/00350L_(3.5034).png,00000-00999/00350R_(3.5034).png
351,18.266,00000-00999/00351L_(18.266).png,00000-00999/00351R_(18.266).png
352,37.013,00000-00999/00352L_(37.013).png,00000-00999/00352R_(37.013).png
353,25.416,00000-00999/00353L_(25.416).png,00000-00999/00353R_(25.416).png
354,39.168,00000-00999/00354L_(39.168).png,00000-00999/00354R_(39.168).png
355,11.253,00000-00999/00355L_(11.253).png,00000-00999/00355R_(11.253).png
356,45.409,00000-00999/00356L_(45.409).png,00000-00999/00356R_(45.409).png
357,16.0,00000-00999/00357L_(16).png,00000-00999/00357R_(16).png
358,48.442,00000-00999/00358L_(48.442).png,00000-00999/00358R_(48.442).png
359,2.1121,00000-00999/00359L_(2.1121).png,00000-00999/00359R_(2.1121).png
360,33.669,00000-00999/00360L_(33.669).png,00000-00999/00360R_(33.669).png
361,11.067,00000-00999/00361L_(11.067).png,00000-00999/00361R_(11.067).png
362,34.507,00000-00999/00362L_(34.507).png,00000-00999/00362R_(34.507).png
363,22.529,00000-00999/00363L_(22.529).png,00000-00999/00363R_(22.529).png
364,25.677,00000-00999/00364L_(25.677).png,00000-00999/00364R_(25.677).png
365,25.313,00000-00999/00365L_(25.313).png,00000-00999/00365R_(25.313).png
366,46.412,00000-00999/00366L_(46.412).png,00000-00999/00366R_(46.412).png
367,9.8224,00000-00999/00367L_(9.8224).png,00000-00999/00367R_(9.8224).png
368,25.407,00000-00999/00368L_(25.407).png,00000-00999/00368R_(25.407).png
369,2.0112,00000-00999/00369L_(2.0112).png,00000-00999/00369R_(2.0112).png
370,47.33,00000-00999/00370L_(47.33).png,00000-00999/00370R_(47.33).png
371,35.081,00000-00999/00371L_(35.081).png,00000-00999/00371R_(35.081).png
372,20.02,00000-00999/00372L_(20.02).png,00000-00999/00372R_(20.02).png
373,9.7767,00000-00999/00373L_(9.7767).png,00000-00999/00373R_(9.7767).png
374,16.315,00000-00999/00374L_(16.315).png,00000-00999/00374R_(16.315).png
375,39.284,00000-00999/00375L_(39.284).png,00000-00999/00375R_(39.284).png
376,48.708,00000-00999/00376L_(48.708).png,00000-00999/00376R_(48.708).png
377,3.1629,00000-00999/00377L_(3.1629).png,00000-00999/00377R_(3.1629).png
378,15.566,00000-00999/00378L_(15.566).png,00000-00999/00378R_(15.566).png
379,4.8044,00000-00999/00379L_(4.8044).png,00000-00999/00379R_(4.8044).png
380,7.4806,00000-00999/00380L_(7.4806).png,00000-00999/00380R_(7.4806).png
381,7.7272,00000-00999/00381L_(7.7272).png,00000-00999/00381R_(7.7272).png
382,16.37,00000-00999/00382L_(16.37).png,00000-00999/00382R_(16.37).png
383,37.129,00000-00999/00383L_(37.129).png,00000-00999/00383R_(37.129).png
384,11.101,00000-00999/00384L_(11.101).png,00000-00999/00384R_(11.101).png
385,21.859,00000-00999/00385L_(21.859).png,00000-00999/00385R_(21.859).png
386,30.811,00000-00999/00386L_(30.811).png,00000-00999/00386R_(30.811).png
387,35.662,00000-00999/00387L_(35.662).png,00000-00999/00387R_(35.662).png
388,44.086,00000-00999/00388L_(44.086).png,00000-00999/00388R_(44.086).png
389,36.628,00000-00999/00389L_(36.628).png,00000-00999/00389R_(36.628).png
390,30.663,00000-00999/00390L_(30.663).png,00000-00999/00390R_(30.663).png
391,43.229,00000-00999/00391L_(43.229).png,00000-00999/00391R_(43.229).png
392,21.177,00000-00999/00392L_(21.177).png,00000-00999/00392R_(21.177).png
393,3.4681,00000-00999/00393L_(3.4681).png,00000-00999/00393R_(3.4681).png
394,30.141,00000-00999/00394L_(30.141).png,00000-00999/00394R_(30.141).png
395,11.127,00000-00999/00395L_(11.127).png,00000-00999/00395R_(11.127).png
396,32.751,00000-00999/00396L_(32.751).png,00000-00999/00396R_(32.751).png
397,9.0345,00000-00999/00397L_(9.0345).png,00000-00999/00397R_(9.0345).png
398,39.295,00000-00999/00398L_(39.295).png,00000-00999/00398R_(39.295).png
399,39.22,00000-00999/00399L_(39.22).png,00000-00999/00399R_(39.22).png
400,17.894,00000-00999/00400L_(17.894).png,00000-00999/00400R_(17.894).png
401,24.399,00000-00999/00401L_(24.399).png,00000-00999/00401R_(24.399).png
402,41.253,00000-00999/00402L_(41.253).png,00000-00999/00402R_(41.253).png
403,27.03,00000-00999/00403L_(27.03).png,00000-00999/00403R_(27.03).png
404,10.903,00000-00999/00404L_(10.903).png,00000-00999/00404R_(10.903).png
405,19.221,00000-00999/00405L_(19.221).png,00000-00999/00405R_(19.221).png
406,24.708,00000-00999/00406L_(24.708).png,00000-00999/00406R_(24.708).png
407,45.522,00000-00999/00407L_(45.522).png,00000-00999/00407R_(45.522).png
408,28.512,00000-00999/00408L_(28.512).png,00000-00999/00408R_(28.512).png
409,13.077,00000-00999/00409L_(13.077).png,00000-00999/00409R_(13.077).png
410,38.351,00000-00999/00410L_(38.351).png,00000-00999/00410R_(38.351).png
411,17.969,00000-00999/00411L_(17.969).png,00000-00999/00411R_(17.969).png
412,42.387,00000-00999/00412L_(42.387).png,00000-00999/00412R_(42.387).png
413,5.6326,00000-00999/00413L_(5.6326).png,00000-00999/00413R_(5.6326).png
414,44.783,00000-00999/00414L_(44.783).png,00000-00999/00414R_(44.783).png
415,36.755,00000-00999/00415L_(36.755).png,00000-00999/00415R_(36.755).png
416,37.856,00000-00999/00416L_(37.856).png,00000-00999/00416R_(37.856).png
417,42.425,00000-00999/00417L_(42.425).png,00000-00999/00417R_(42.425).png
418,29.636,00000-00999/00418L_(29.636).png,00000-00999/00418R_(29.636).png
419,19.109,00000-00999/00419L_(19.109).png,00000-00999/00419R_(19.109).png
420,2.6969,00000-00999/00420L_(2.6969).png,00000-00999/00420R_(2.6969).png
421,15.019,00000-00999/00421L_(15.019).png,00000-00999/00421R_(15.019).png
422,14.529,00000-00999/00422L_(14.529).png,00000-00999/00422R_(14.529).png
423,4.5186,00000-00999/00423L_(4.5186).png,00000-00999/00423R_(4.5186).png
424,26.448,00000-00999/00424L_(26.448).png,00000-00999/00424R_(26.448).png
425,10.635,00000-00999/00425L_(10.635).png,00000-00999/00425R_(10.635).png
426,21.795,00000-00999/00426L_(21.795).png,00000-00999/00426R_(21.795).png
427,12.645,00000-00999/00427L_(12.645).png,00000-00999/00427R_(12.645).png
428,8.0018,00000-00999/00428L_(8.0018).png,00000-00999/00428R_(8.0018).png
429,24.39,00000-00999/00429L_(24.39).png,00000-00999/00429R_(24.39).png
430,26.677,00000-00999/00430L_(26.677).png,00000-00999/00430R_(26.677).png
431,19.131,00000-00999/00431L_(19.131).png,00000-00999/00431R_(19.131).png
432,5.2818,00000-00999/00432L_(5.2818).png,00000-00999/00432R_(5.2818).png
433,38.318,00000-00999/00433L_(38.318).png,00000-00999/00433R_(38.318).png
434,1.4608,00000-00999/00434L_(1.4608).png,00000-00999/00434R_(1.4608).png
435,45.185,00000-00999/00435L_(45.185).png,00000-00999/00435R_(45.185).png
436,4.1576,00000-00999/00436L_(4.1576).png,00000-00999/00436R_(4.1576).png
437,42.729,00000-00999/00437L_(42.729).png,00000-00999/00437R_(42.729).png
438,45.525,00000-00999/00438L_(45.525).png,00000-00999/00438R_(45.525).png
439,29.187,00000-00999/00439L_(29.187).png,00000-00999/00439R_(29.187).png
440,28.369,00000-00999/00440L_(28.369).png,00000-00999/00440R_(28.369).png
441,7.6817,00000-00999/00441L_(7.6817).png,00000-00999/00441R_(7.6817).png
442,41.202,00000-00999/00442L_(41.202).png,00000-00999/00442R_(41.202).png
443,34.787,00000-00999/00443L_(34.787).png,00000-00999/00443R_(34.787).png
444,40.8,00000-00999/00444L_(40.8).png,00000-00999/00444R_(40.8).png
445,37.805,00000-00999/00445L_(37.805).png,00000-00999/00445R_(37.805).png
446,29.082,00000-00999/00446L_(29.082).png,00000-00999/00446R_(29.082).png
447,18.29,00000-00999/00447L_(18.29).png,00000-00999/00447R_(18.29).png
448,44.746,00000-00999/00448L_(44.746).png,00000-00999/00448R_(44.746).png
449,20.809,00000-00999/00449L_(20.809).png,00000-00999/00449R_(20.809).png
450,19.115,00000-00999/00450L_(19.115).png,00000-00999/00450R_(19.115).png
451,13.445,00000-00999/00451L_(13.445).png,00000-00999/00451R_(13.445).png
452,39.419,00000-00999/00452L_(39.419).png,00000-00999/00452R_(39.419).png
453,19.177,00000-00999/00453L_(19.177).png,00000-00999/00453R_(19.177).png
454,32.134,00000-00999/00454L_(32.134).png,00000-00999/00454R_(32.134).png
455,17.119,00000-00999/00455L_(17.119).png,00000-00999/00455R_(17.119).png
456,16.469,00000-00999/00456L_(16.469).png,00000-00999/00456R_(16.469).png
457,43.553,00000-00999/00457L_(43.553).png,00000-00999/00457R_(43.553).png
458,48.834,00000-00999/00458L_(48.834).png,00000-00999/00458R_(48.834).png
459,8.4009,00000-00999/00459L_(8.4009).png,00000-00999/00459R_(8.4009).png
460,16.791,00000-00999/00460L_(16.791).png,00000-00999/00460R_(16.791).png
461,22.301,00000-00999/00461L_(22.301).png,00000-00999/00461R_(22.301).png
462,35.468,00000-00999/00462L_(35.468).png,00000-00999/00462R_(35.468).png
463,41.956,00000-00999/00463L_(41.956).png,00000-00999/00463R_(41.956).png
464,40.68,00000-00999/00464L_(40.68).png,00000-00999/00464R_(40.68).png
465,14.173,00000-00999/00465L_(14.173).png,00000-00999/00465R_(14.173).png
466,12.073,00000-00999/00466L_(12.073).png,00000-00999/00466R_(12.073).png
467,24.095,00000-00999/00467L_(24.095).png,00000-00999/00467R_(24.095).png
468,4.8988,00000-00999/00468L_(4.8988).png,00000-00999/00468R_(4.8988).png
469,34.383,00000-00999/00469L_(34.383).png,00000-00999/00469R_(34.383).png
470,43.978,00000-00999/00470L_(43.978).png,00000-00999/00470R_(43.978).png
471,42.836,00000-00999/00471L_(42.836).png,00000-00999/00471R_(42.836).png
472,0.96718,00000-00999/00472L_(0.96718).png,00000-00999/00472R_(0.96718).png
473,20.647,00000-00999/00473L_(20.647).png,00000-00999/00473R_(20.647).png
474,9.8259,00000-00999/00474L_(9.8259).png,00000-00999/00474R_(9.8259).png
475,23.447,00000-00999/00475L_(23.447).png,00000-00999/00475R_(23.447).png
476,42.988,00000-00999/00476L_(42.988).png,00000-00999/00476R_(42.988).png
477,47.593,00000-00999/00477L_(47.593).png,00000-00999/00477R_(47.593).png
478,40.654,00000-00999/00478L_(40.654).png,00000-00999/00478R_(40.654).png
479,34.738,00000-00999/00479L_(34.738).png,00000-00999/00479R_(34.738).png
480,2.5036,00000-00999/00480L_(2.5036).png,00000-00999/00480R_(2.5036).png
481,26.965,00000-00999/00481L_(26.965).png,00000-00999/00481R_(26.965).png
482,27.865,00000-00999/00482L_(27.865).png,00000-00999/00482R_(27.865).png
483,22.145,00000-00999/00483L_(22.145).png,00000-00999/00483R_(22.145).png
484,4.5577,00000-00999/00484L_(4.5577).png,00000-00999/00484R_(4.5577).png
485,31.623,00000-00999/00485L_(31.623).png,00000-00999/00485R_(31.623).png
486,9.8949,00000-00999/00486L_(9.8949).png,00000-00999/00486R_(9.8949).png
487,16.203,00000-00999/00487L_(16.203).png,00000-00999/00487R_(16.203).png
488,30.443,00000-00999/00488L_(30.443).png,00000-00999/00488R_(30.443).png
489,12.091,00000-00999/00489L_(12.091).png,00000-00999/00489R_(12.091).png
490,32.497,00000-00999/00490L_(32.497).png,00000-00999/00490R_(32.497).png
491,11.37,00000-00999/00491L_(11.37).png,00000-00999/00491R_(11.37).png
492,18.992,00000-00999/00492L_(18.992).png,00000-00999/00492R_(18.992).png
493,48.273,00000-00999/00493L_(48.273).png,00000-00999/00493R_(48.273).png
494,3.5456,00000-00999/00494L_(3.5456).png,00000-00999/00494R_(3.5456).png
495,24.069,00000-00999/00495L_(24.069).png,00000-00999/00495R_(24.069).png
496,3.5867,00000-00999/00496L_(3.5867).png,00000-00999/00496R_(3.5867).png
497,47.559,00000-00999/00497L_(47.559).png,00000-00999/00497R_(47.559).png
498,36.11,00000-00999/00498L_(36.11).png,00000-00999/00498R_(36.11).png
499,40.869,00000-00999/00499L_(40.869).png,00000-00999/00499R_(40.869).png
500,27.806,00000-00999/00500L_(27.806).png,00000-00999/00500R_(27.806).png
501,1.348,00000-00999/00501L_(1.348).png,00000-00999/00501R_(1.348).png
502,25.058,00000-00999/00502L_(25.058).png,00000-00999/00502R_(25.058).png
503,18.727,00000-00999/00503L_(18.727).png,00000-00999/00503R_(18.727).png
504,7.0137,00000-00999/00504L_(7.0137).png,00000-00999/00504R_(7.0137).png
505,14.952,00000-00999/00505L_(14.952).png,00000-00999/00505R_(14.952).png
506,38.049,00000-00999/00506L_(38.049).png,00000-00999/00506R_(38.049).png
507,12.743,00000-00999/00507L_(12.743).png,00000-00999/00507R_(12.743).png
508,40.173,00000-00999/00508L_(40.173).png,00000-00999/00508R_(40.173).png
509,16.508,00000-00999/00509L_(16.508).png,00000-00999/00509R_(16.508).png
510,18.232,00000-00999/00510L_(18.232).png,00000-00999/00510R_(18.232).png
511,36.601,00000-00999/00511L_(36.601).png,00000-00999/00511R_(36.601).png
512,37.162,00000-00999/00512L_(37.162).png,00000-00999/00512R_(37.162).png
513,42.285,00000-00999/00513L_(42.285).png,00000-00999/00513R_(42.285).png
514,43.056,00000-00999/00514L_(43.056).png,00000-00999/00514R_(43.056).png
515,12.346,00000-00999/00515L_(12.346).png,00000-00999/00515R_(12.346).png
516,18.065,00000-00999/00516L_(18.065).png,00000-00999/00516R_(18.065).png
517,28.758,00000-00999/00517L_(28.758).png,00000-00999/00517R_(28.758).png
518,21.378,00000-00999/00518L_(21.378).png,00000-00999/00518R_(21.378).png
519,9.9093,00000-00999/00519L_(9.9093).png,00000-00999/00519R_(9.9093).png
520,36.761,00000-00999/00520L_(36.761).png,00000-00999/00520R_(36.761).png
521,35.471,00000-00999/00521L_(35.471).png,00000-00999/00521R_(35.471).png
522,33.773,00000-00999/00522L_(33.773).png,00000-00999/00522R_(33.773).png
523,7.4967,00000-00999/00523L_(7.4967).png,00000-00999/00523R_(7.4967).png
524,15.688,00000-00999/00524L_(15.688).png,00000-00999/00524R_(15.688).png
525,24.734,00000-00999/00525L_(24.734).png,00000-00999/00525R_(24.734).png
526,21.6,00000-00999/00526L_(21.6).png,00000-00999/00526R_(21.6).png
527,30.714,00000-00999/00527L_(30.714).png,00000-00999/00527R_(30.714).png
528,29.259,00000-00999/00528L_(29.259).png,00000-00999/00528R_(29.259).png
529,14.322,00000-00999/00529L_(14.322).png,00000-00999/00529R_(14.322).png
530,1.3644,00000-00999/00530L_(1.3644).png,00000-00999/00530R_(1.3644).png
531,37.211,00000-00999/00531L_(37.211).png,00000-00999/00531R_(37.211).png
532,43.452,00000-00999/00532L_(43.452).png,00000-00999/00532R_(43.452).png
533,34.927,00000-00999/00533L_(34.927).png,00000-00999/00533R_(34.927).png
534,20.621,00000-00999/00534L_(20.621).png,00000-00999/00534R_(20.621).png
535,19.762,00000-00999/00535L_(19.762).png,00000-00999/00535R_(19.762).png
536,3.1101,00000-00999/00536L_(3.1101).png,00000-00999/00536R_(3.1101).png
537,17.688,00000-00999/00537L_(17.688).png,00000-00999/00537R_(17.688).png
538,8.7545,00000-00999/00538L_(8.7545).png,00000-00999/00538R_(8.7545).png
539,29.793,00000-00999/00539L_(29.793).png,00000-00999/00539R_(29.793).png
540,17.299,00000-00999/00540L_(17.299).png,00000-00999/00540R_(17.299).png
541,14.477,00000-00999/00541L_(14.477).png,00000-00999/00541R_(14.477).png
542,9.3507,00000-00999/00542L_(9.3507).png,00000-00999/00542R_(9.3507).png
543,34.794,00000-00999/00543L_(34.794).png,00000-00999/00543R_(34.794).png
544,42.476,00000-00999/00544L_(42.476).png,00000-00999/00544R_(42.476).png
545,19.56,00000-00999/00545L_(19.56).png,00000-00999/00545R_(19.56).png
546,28.027,00000-00999/00546L_(28.027).png,00000-00999/00546R_(28.027).png
547,41.258,00000-00999/00547L_(41.258).png,00000-00999/00547R_(41.258).png
548,13.507,00000-00999/00548L_(13.507).png,00000-00999/00548R_(13.507).png
549,3.572,00000-00999/00549L_(3.572).png,00000-00999/00549R_(3.572).png
550,16.043,00000-00999/00550L_(16.043).png,00000-00999/00550R_(16.043).png
551,47.451,00000-00999/00551L_(47.451).png,00000-00999/00551R_(47.451).png
552,37.226,00000-00999/00552L_(37.226).png,00000-00999/00552R_(37.226).png
553,21.075,00000-00999/00553L_(21.075).png,00000-00999/00553R_(21.075).png
554,29.548,00000-00999/00554L_(29.548).png,00000-00999/00554R_(29.548).png
555,35.994,00000-00999/00555L_(35.994).png,00000-00999/00555R_(35.994).png
556,35.306,00000-00999/00556L_(35.306).png,00000-00999/00556R_(35.306).png
557,31.661,00000-00999/00557L_(31.661).png,00000-00999/00557R_(31.661).png
558,37.0,00000-00999/00558L_(37).png,00000-00999/00558R_(37).png
559,47.272,00000-00999/00559L_(47.272).png,00000-00999/00559R_(47.272).png
560,35.006,00000-00999/00560L_(35.006).png,00000-00999/00560R_(35.006).png
561,20.323,00000-00999/00561L_(20.323).png,00000-00999/00561R_(20.323).png
562,40.418,00000-00999/00562L_(40.418).png,00000-00999/00562R_(40.418).png
563,28.984,00000-00999/00563L_(28.984).png,00000-00999/00563R_(28.984).png
564,20.23,00000-00999/00564L_(20.23).png,00000-00999/00564R_(20.23).png
565,34.932,00000-00999/00565L_(34.932).png,00000-00999/00565R_(34.932).png
566,18.124,00000-00999/00566L_(18.124).png,00000-00999/00566R_(18.124).png
567,38.98,00000-00999/00567L_(38.98).png,00000-00999/00567R_(38.98).png
568,43.265,00000-00999/00568L_(43.265).png,00000-00999/00568R_(43.265).png
569,34.59,00000-00999/00569L_(34.59).png,00000-00999/00569R_(34.59).png
570,2.641,00000-00999/00570L_(2.641).png,00000-00999/00570R_(2.641).png
571,32.263,00000-00999/00571L_(32.263).png,00000-00999/00571R_(32.263).png
572,4.7869,00000-00999/00572L_(4.7869).png,00000-00999/00572R_(4.7869).png
573,19.801,00000-00999/00573L_(19.801).png,00000-00999/00573R_(19.801).png
574,6.591,00000-00999/00574L_(6.591).png,00000-00999/00574R_(6.591).png
575,34.982,00000-00999/00575L_(34.982).png,00000-00999/00575R_(34.982).png
576,10.888,00000-00999/00576L_(10.888).png,00000-00999/00576R_(10.888).png
577,2.7287,00000-00999/00577L_(2.7287).png,00000-00999/00577R_(2.7287).png
578,37.236,00000-00999/00578L_(37.236).png,00000-00999/00578R_(37.236).png
579,40.504,00000-00999/00579L_(40.504).png,00000-00999/00579R_(40.504).png
580,24.216,00000-00999/00580L_(24.216).png,00000-00999/00580R_(24.216).png
581,42.779,00000-00999/00581L_(42.779).png,00000-00999/00581R_(42.779).png
582,32.172,00000-00999/00582L_(32.172).png,00000-00999/00582R_(32.172).png
583,35.675,00000-00999/00583L_(35.675).png,00000-00999/00583R_(35.675).png
584,29.612,00000-00999/00584L_(29.612).png,00000-00999/00584R_(29.612).png
585,41.63,00000-00999/00585L_(41.63).png,00000-00999/00585R_(41.63).png
586,35.606,00000-00999/00586L_(35.606).png,00000-00999/00586R_(35.606).png
587,6.2472,00000-00999/00587L_(6.2472).png,00000-00999/00587R_(6.2472).png
588,33.946,00000-00999/00588L_(33.946).png,00000-00999/00588R_(33.946).png
589,27.18,00000-00999/00589L_(27.18).png,00000-00999/00589R_(27.18).png
590,20.654,00000-00999/00590L_(20.654).png,00000-00999/00590R_(20.654).png
591,16.445,00000-00999/00591L_(16.445).png,00000-00999/00591R_(16.445).png
592,17.49,00000-00999/00592L_(17.49).png,00000-00999/00592R_(17.49).png
593,23.349,00000-00999/00593L_(23.349).png,00000-00999/00593R_(23.349).png
594,27.391,00000-00999/00594L_(27.391).png,00000-00999/00594R_(27.391).png
595,22.034,00000-00999/00595L_(22.034).png,00000-00999/00595R_(22.034).png
596,23.661,00000-00999/00596L_(23.661).png,00000-00999/00596R_(23.661).png
597,39.825,00000-00999/00597L_(39.825).png,00000-00999/00597R_(39.825).png
598,15.298,00000-00999/00598L_(15.298).png,00000-00999/00598R_(15.298).png
599,13.096,00000-00999/00599L_(13.096).png,00000-00999/00599R_(13.096).png
600,42.9,00000-00999/00600L_(42.9).png,00000-00999/00600R_(42.9).png
601,20.696,00000-00999/00601L_(20.696).png,00000-00999/00601R_(20.696).png
602,10.288,00000-00999/00602L_(10.288).png,00000-00999/00602R_(10.288).png
603,20.207,00000-00999/00603L_(20.207).png,00000-00999/00603R_(20.207).png
